vendor_brand,vendor_sku,vendor_cost,vendor_core_cost,Stock,description,map_price
APW,MAF1176,142.29,0.00,9,Air Flow Sensor-New,
APW,MAF1177,191.48,0.00,9,Air Flow Sensor-New,
APW,MAF1178,141.85,0.00,7,Air Flow Sensor-New,
APW,MAF1179,244.76,0.00,8,Air Flow Sensor-New,
APW,MAF1180,207.60,0.00,9,Air Flow Sensor-New,
APW,MAF1181,175.98,0.00,8,Air Flow Sensor-New,
APW,MAF1182,110.67,0.00,4,Air Flow Sensor-New,
APW,MAF1184,156.93,0.00,7,Air Flow Sensor-New,
APW,MAF1185,136.26,0.00,5,Air Flow Sensor-New,
APW,MAF1186,159.09,0.00,9,Air Flow Sensor-New,
APW,MAF1187,100.90,0.00,9,Air Flow Sensor-New,
APW,MAF1188,133.74,0.00,9,Air Flow Sensor-New,
APW,MAF1189,137.49,0.00,6,Air Flow Sensor-New,
APW,MAF1190,155.80,0.00,9,Air Flow Sensor-New,
APW,MAF1192,124.62,0.00,8,Air Flow Sensor-New,
APW,MAF1193,159.09,0.00,9,Air Flow Sensor-New,
APW,MAF1194,138.62,0.00,7,Air Flow Sensor-New,
APW,MAF1195,131.96,0.00,8,Air Flow Sensor-New,
APW,MAF1196,167.42,0.00,7,Air Flow Sensor-New,
APW,MAF1198,114.62,0.00,8,Air Flow Sensor-New,
APW,MAF1199,261.58,0.00,9,Air Flow Sensor-New,
APW,MAF1200,226.01,0.00,9,Air Flow Sensor-New,
APW,MAF1201,159.09,0.00,9,Air Flow Sensor-New,
APW,MAF1202,114.62,0.00,8,Air Flow Sensor-New,
APW,MAF1203,134.39,0.00,8,Air Flow Sensor-New,
APW,MAF1204,122.31,0.00,9,Air Flow Sensor-New,
APW,MAF1205,136.73,0.00,9,Air Flow Sensor-New,
APW,MAF1206,130.97,0.00,8,Air Flow Sensor-New,
APW,MAF1207,114.62,0.00,9,Air Flow Sensor-New,
APW,MAF1210,189.72,0.00,6,Air Flow Sensor-New,
APW,MAF1211,261.58,0.00,6,Air Flow Sensor-New,
APW,MAF1213,213.44,0.00,9,Air Flow Sensor-New,
APW,MAF1214,142.29,0.00,9,Air Flow Sensor-New,
APW,MAF1216,276.68,0.00,9,Air Flow Sensor-New,
APW,MAF1218,150.20,0.00,7,Air Flow Sensor-New,
APW,MAF1219,244.39,0.00,9,Air Flow Sensor-New,
APW,MAF1229,209.64,0.00,9,Air Flow Sensor-New,
APW,MAF1230,276.68,0.00,9,Air Flow Sensor-New,
APW,MAF1232,276.68,0.00,9,Air Flow Sensor-New,
APW,MAF1233,142.29,0.00,15,Air Flow Sensor-New,
APW,MAF1241,209.75,0.00,9,Air Flow Sensor-New,
APW,MAF1257,126.48,0.00,9,Air Flow Sensor-New,
APW,MAF1258,126.48,0.00,9,Air Flow Sensor-New,
APW,MAF1259,148.59,0.00,9,Air Flow Sensor-New,
APW,MAF1260,185.77,0.00,9,Air Flow Sensor-New,
APW,MAF1261,181.82,0.00,9,Air Flow Sensor-New,
APW,MAF1262,200.00,0.00,5,Air Flow Sensor-New,
APW,MAF1263,181.82,0.00,9,Air Flow Sensor-New,
APW,MAF1265,138.71,0.00,9,Air Flow Sensor-New,
APW,MAF1267,114.62,0.00,8,Air Flow Sensor-New,
APW,MAF1269,153.09,0.00,19,Air Flow Sensor-New,
APW,MAF1270,122.53,0.00,9,Air Flow Sensor-New,
APW,MAF1271,122.53,0.00,9,Air Flow Sensor-New,
APW,MAF1272,122.53,0.00,9,Air Flow Sensor-New,
APW,MAF1273,122.53,0.00,9,Air Flow Sensor-New,
APW,MAF1274,126.48,0.00,9,Air Flow Sensor-New,
APW,MAF1275,122.53,0.00,9,Air Flow Sensor-New,
APW,MAF1276,114.62,0.00,9,Air Flow Sensor-New,
APW,MAF1277,126.48,0.00,9,Air Flow Sensor-New,
APW,MAF1278,122.53,0.00,9,Air Flow Sensor-New,
APW,MAF1279,122.53,0.00,9,Air Flow Sensor-New,
APW,MAF1280,197.63,0.00,9,Air Flow Sensor-New,
APW,MAF1281,150.20,0.00,9,Air Flow Sensor-New,
APW,MAF1282,122.53,0.00,9,Air Flow Sensor-New,
APW,MAF1283,122.53,0.00,9,Air Flow Sensor-New,
APW,MAF1284,122.53,0.00,9,Air Flow Sensor-New,
APW,MAF1286,110.67,0.00,8,Air Flow Sensor-New,
APW,MAF1288,122.53,0.00,9,Air Flow Sensor-New,
APW,MAF1289,142.29,0.00,9,Air Flow Sensor-New,
APW,MAF1290,213.44,0.00,9,Air Flow Sensor-New,
APW,MAF1291,213.44,0.00,9,Air Flow Sensor-New,
APW,MAF1293,197.63,0.00,8,Air Flow Sensor-New,
APW,MAF1297,122.53,0.00,9,Air Flow Sensor-New,
APW,MAF1308,122.53,0.00,9,Air Flow Sensor-New,
APW,MAF1309,122.53,0.00,9,Air Flow Sensor-New,
APW,MAF1310,110.67,0.00,9,Air Flow Sensor-New,
APW,MAF1311,110.67,0.00,9,Air Flow Sensor-New,
APW,MAF1312,122.53,0.00,9,Air Flow Sensor-New,
APW,MAF1313,122.53,0.00,9,Air Flow Sensor-New,
APW,MAF1315,110.67,0.00,9,Air Flow Sensor-New,
APW,MAF1316,122.53,0.00,9,Air Flow Sensor-New,
APW,MAF1317,122.53,0.00,9,Air Flow Sensor-New,
APW,MAF1318,110.67,0.00,9,Air Flow Sensor-New,
APW,MAF1320,122.53,0.00,9,Air Flow Sensor-New,
APW,MAF1325,249.01,0.00,9,Air Flow Sensor-New,
APW,MAF1326,213.44,0.00,9,Air Flow Sensor-New,
APW,MAF1327,213.44,0.00,9,Air Flow Sensor-New,
APW,MAF1328,213.44,0.00,9,Air Flow Sensor-New,
APW,MAF1329,213.44,0.00,9,Air Flow Sensor-New,
APW,MAF1330,197.63,0.00,9,Air Flow Sensor-New,
APW,MAF1332,122.53,0.00,9,Air Flow Sensor-New,
APW,MAF1340,122.53,0.00,9,Air Flow Sensor-New,
APW,MAF1353,110.67,0.00,9,Air Flow Sensor-New,
APW,MAF1354,118.58,0.00,9,Air Flow Sensor-New,
APW,MAF1357,114.62,0.00,19,Air Flow Sensor-New,
APW,MAF1358,213.44,0.00,9,Air Flow Sensor-New,
APW,MAF1360,114.62,0.00,9,Air Flow Sensor-New,
APW,MAF1361,114.62,0.00,9,Air Flow Sensor-New,
APW,MAF1362,114.62,0.00,9,Air Flow Sensor-New,
APW,MAF1363,114.62,0.00,9,Air Flow Sensor-New,
APW,MAF1364,114.62,0.00,9,Air Flow Sensor-New,
APW,MAF1365,114.62,0.00,9,Air Flow Sensor-New,
APW,MAF1366,126.48,0.00,9,Air Flow Sensor-New,
APW,MAF1367,114.62,0.00,8,Air Flow Sensor-New,
APW,MAF1368,126.48,0.00,9,Air Flow Sensor-New,
APW,MAF1369,126.48,0.00,9,Air Flow Sensor-New,
APW,MAF1370,114.62,0.00,9,Air Flow Sensor-New,
APW,MAF1371,142.29,0.00,9,Air Flow Sensor-New,
APW,MAF1372,134.39,0.00,9,Air Flow Sensor-New,
APW,MAF1373,142.29,0.00,9,Air Flow Sensor-New,
APW,MAF1374,142.29,0.00,9,Air Flow Sensor-New,
APW,MAF1375,138.34,0.00,9,Air Flow Sensor-New,
APW,MAF1376,130.43,0.00,9,Air Flow Sensor-New,
APW,MAF1377,114.62,0.00,9,Air Flow Sensor-New,
APW,MAF1378,114.62,0.00,9,Air Flow Sensor-New,
APW,MAF1379,142.29,0.00,9,Air Flow Sensor-New,
APW,MAF1380,138.34,0.00,9,Air Flow Sensor-New,
APW,MAF1381,114.62,0.00,9,Air Flow Sensor-New,
APW,MAF1382,114.62,0.00,9,Air Flow Sensor-New,
APW,MAF1383,114.62,0.00,9,Air Flow Sensor-New,
APW,MAF1384,114.62,0.00,9,Air Flow Sensor-New,
APW,MAF1385,118.58,0.00,9,Air Flow Sensor-New,
APW,MAF1386,114.62,0.00,9,Air Flow Sensor-New,
APW,MAF1387,138.34,0.00,9,Air Flow Sensor-New,
APW,MAF1388,130.43,0.00,9,Air Flow Sensor-New,
APW,MAF1389,114.62,0.00,9,Air Flow Sensor-New,
APW,MAF1390,130.43,0.00,9,Air Flow Sensor-New,
APW,MAF1391,114.62,0.00,9,Air Flow Sensor-New,
APW,MAF1392,114.62,0.00,9,Air Flow Sensor-New,
APW,MAF1393,114.62,0.00,9,Air Flow Sensor-New,
APW,MAF1394,142.29,0.00,9,Air Flow Sensor-New,
APW,MAF1395,130.43,0.00,9,Air Flow Sensor-New,
APW,MAF1396,114.62,0.00,9,Air Flow Sensor-New,
APW,MAF1397,114.62,0.00,9,Air Flow Sensor-New,
APW,MAF1398,98.81,0.00,9,Air Flow Sensor-New,
APW,MAF1399,126.48,0.00,9,Air Flow Sensor-New,
APW,MAF1400,126.48,0.00,9,Air Flow Sensor-New,
APW,MAF1401,126.48,0.00,9,Air Flow Sensor-New,
APW,MAF1402,114.62,0.00,9,Air Flow Sensor-New,
APW,MAF1403,138.34,0.00,9,Air Flow Sensor-New,
APW,MAF1404,130.43,0.00,9,Air Flow Sensor-New,
APW,MAF1405,154.15,0.00,9,Air Flow Sensor-New,
APW,MAF1406,130.43,0.00,9,Air Flow Sensor-New,
APW,MAF1407,146.25,0.00,9,Air Flow Sensor-New,
APW,MAF1408,146.25,0.00,9,Air Flow Sensor-New,
APW,MAF1409,146.25,0.00,9,Air Flow Sensor-New,
APW,MAF1410,146.25,0.00,9,Air Flow Sensor-New,
APW,MAF1411,146.25,0.00,9,Air Flow Sensor-New,
APW,MAF1412,114.62,0.00,9,Air Flow Sensor-New,
APW,MAF1413,114.62,0.00,9,Air Flow Sensor-New,
APW,MAF1414,114.62,0.00,9,Air Flow Sensor-New,
APW,MAF1415,114.62,0.00,9,Air Flow Sensor-New,
APW,MAF1416,114.62,0.00,9,Air Flow Sensor-New,
APW,MAF1417,114.62,0.00,9,Air Flow Sensor-New,
APW,MAF1418,114.62,0.00,9,Air Flow Sensor-New,
APW,MAF1419,114.62,0.00,9,Air Flow Sensor-New,
APW,MAF1420,114.62,0.00,9,Air Flow Sensor-New,
APW,MAF1421,114.62,0.00,9,Air Flow Sensor-New,
APW,MAF1422,146.25,0.00,9,Air Flow Sensor-New,
APW,MAF1423,201.58,0.00,9,Air Flow Sensor-New,
APW,MAF1424,130.43,0.00,9,Air Flow Sensor-New,
APW,MAF1425,130.43,0.00,9,Air Flow Sensor-New,
APW,MAF1426,130.43,0.00,9,Air Flow Sensor-New,
APW,AP1-1,19.00,0.00,50,Oxygen Sensor,
APW,AP1-10,12.74,0.00,17,Oxygen Sensor,
APW,AP1-100,9.10,0.00,42,Oxygen Sensor,
APW,AP1-101,15.54,0.00,44,Oxygen Sensor,
APW,AP1-11,19.89,0.00,37,Oxygen Sensor,
APW,AP1-12,27.97,0.00,26,Oxygen Sensor,
APW,AP1-13,27.09,0.00,49,Oxygen Sensor,
APW,AP1-14,27.09,0.00,4,Oxygen Sensor,
APW,AP1-15,9.78,0.00,30,Oxygen Sensor,
APW,AP1-16,14.73,0.00,48,Oxygen Sensor,
APW,AP1-17,11.78,0.00,35,Oxygen Sensor,
APW,AP1-18,15.25,0.00,53,Oxygen Sensor,
APW,AP1-19,14.27,0.00,18,Oxygen Sensor,
APW,AP1-2,25.99,0.00,45,Oxygen Sensor,
APW,AP1-20,13.40,0.00,1,Oxygen Sensor,
APW,AP1-21,15.54,0.00,11,Oxygen Sensor,
APW,AP1-22,19.75,0.00,11,Oxygen Sensor,
APW,AP1-23,12.87,0.00,11,Oxygen Sensor,
APW,AP1-24,13.42,0.00,6,Oxygen Sensor,
APW,AP1-25,16.91,0.00,10,Oxygen Sensor,
APW,AP1-26,19.00,0.00,25,Oxygen Sensor,
APW,AP1-27,16.86,0.00,47,Oxygen Sensor,
APW,AP1-28,17.43,0.00,25,Oxygen Sensor,
APW,AP1-29,37.72,0.00,24,Oxygen Sensor,
APW,AP1-3,23.00,0.00,7,Oxygen Sensor,
APW,AP1-30,41.18,0.00,26,Oxygen Sensor,
APW,AP1-33,18.29,0.00,1,Oxygen Sensor,
APW,AP1-34,20.21,0.00,24,Oxygen Sensor,
APW,AP1-36,15.04,0.00,41,Oxygen Sensor,
APW,AP1-37,22.68,0.00,20,Oxygen Sensor,
APW,AP1-38,31.88,0.00,45,OXYGEN SENSOR,
APW,AP1-39,12.32,0.00,48,Oxygen Sensor,
APW,AP1-4,13.79,0.00,52,Oxygen Sensor,
APW,AP1-5,12.65,0.00,21,Oxygen Sensor,
APW,AP1-6,12.32,0.00,42,Oxygen Sensor,
APW,AP1-7,14.98,0.00,50,Oxygen Sensor,
APW,AP1-8,19.36,0.00,17,Oxygen Sensor,
APW,AP1-9,18.75,0.00,5,USE AP1-8,
APW,AP2-1,12.65,0.00,45,Oxygen Sensor,
APW,AP2-10,29.99,0.00,21,Oxygen Sensor,
APW,AP2-100,14.65,0.00,43,Oxygen Sensor,
APW,AP2-101,12.75,0.00,44,Oxygen Sensor,
APW,AP2-11,31.99,0.00,53,Oxygen Sensor,
APW,AP2-12,45.99,0.00,68,Oxygen Sensor,
APW,AP2-13,11.20,0.00,30,Oxygen Sensor,
APW,AP2-14,12.16,0.00,2,Oxygen Sensor,
APW,AP2-15,14.07,0.00,48,Oxygen Sensor,
APW,AP2-16,12.50,0.00,36,Oxygen Sensor,
APW,AP2-17,12.47,0.00,50,Oxygen Sensor,
APW,AP2-18,28.78,0.00,56,Oxygen Sensor,
APW,AP2-19,12.16,0.00,18,Oxygen Sensor,
APW,AP2-2,13.33,0.00,13,Oxygen Sensor,
APW,AP2-20,35.99,0.00,15,Oxygen Sensor,
APW,AP2-21,31.99,0.00,19,Oxygen Sensor,
APW,AP2-22,18.44,0.00,10,Oxygen Sensor,
APW,AP2-23,18.44,0.00,5,Oxygen Sensor,
APW,AP2-24,35.99,0.00,18,Oxygen Sensor,
APW,AP2-25,12.65,0.00,40,Oxygen Sensor,
APW,AP2-27,71.12,0.00,49,Oxygen Sensor,
APW,AP2-3,14.60,0.00,39,Oxygen Sensor,
APW,AP2-4,10.40,0.00,41,Oxygen Sensor,
APW,AP2-5,25.71,0.00,50,Oxygen Sensor,
APW,AP2-6,15.00,0.00,1,Oxygen Sensor,
APW,AP2-7,20.74,0.00,18,Oxygen Sensor,
APW,AP2-8,31.99,0.00,8,Oxygen Sensor,
APW,AP2-9,27.60,0.00,22,Oxygen Sensor,
APW,AP3-1,19.97,0.00,14,Oxygen Sensor,
APW,AP3-10,17.20,0.00,43,Oxygen Sensor,
APW,AP3-100,23.10,0.00,65,Oxygen Sensor,
APW,AP3-101,19.37,0.00,27,OBSOLETE,
APW,AP3-102,32.40,0.00,2,OBSOLETE,
APW,AP3-103,32.40,0.00,1,OBSOLETE,
APW,AP3-104,50.28,0.00,40,Oxygen Sensor,
APW,AP3-105,51.88,0.00,16,OBSOLETE,
APW,AP3-11,37.31,0.00,37,Oxygen Sensor,
APW,AP3-12,25.99,0.00,70,Oxygen Sensor,
APW,AP3-13,28.15,0.00,28,Oxygen Sensor,
APW,AP3-14,28.35,0.00,1,Oxygen Sensor,
APW,AP3-19,31.57,0.00,1,Oxygen Sensor,
APW,AP3-2,16.00,0.00,13,Oxygen Sensor,
APW,AP3-20,37.85,0.00,7,Oxygen Sensor,
APW,AP3-21,17.81,0.00,61,Oxygen Sensor,
APW,AP3-22,21.40,0.00,22,Oxygen Sensor,
APW,AP3-23,34.99,0.00,19,Oxygen Sensor,
APW,AP3-24,39.53,0.00,13,Oxygen Sensor,
APW,AP3-25,45.99,0.00,48,Oxygen Sensor,
APW,AP3-27,26.33,0.00,46,Oxygen Sensor,
APW,AP3-28,23.07,0.00,14,Oxygen Sensor,
APW,AP3-29,29.99,0.00,48,Oxygen Sensor,
APW,AP3-3,21.74,0.00,85,Oxygen Sensor,
APW,AP3-30,20.41,0.00,46,Oxygen Sensor,
APW,AP3-31,45.99,0.00,43,Oxygen Sensor,
APW,AP3-32,49.99,0.00,17,Oxygen Sensor,
APW,AP3-33,58.55,0.00,53,Oxygen Sensor,
APW,AP3-34,49.00,0.00,53,Oxygen Sensor,
APW,AP3-36,50.56,0.00,67,Oxygen Sensor,
APW,AP3-37,37.52,0.00,42,Oxygen Sensor,
APW,AP3-38,41.95,0.00,46,Oxygen Sensor,
APW,AP3-39,45.99,0.00,6,Oxygen Sensor,
APW,AP3-4,30.05,0.00,32,Oxygen Sensor,
APW,AP3-40,56.84,0.00,44,Oxygen Sensor,
APW,AP3-41,59.99,0.00,2,Oxygen Sensor,
APW,AP3-42,37.80,0.00,11,Oxygen Sensor,
APW,AP3-43,37.52,0.00,53,Oxygen Sensor,
APW,AP3-45,64.35,0.00,45,Oxygen Sensor,
APW,AP3-46,39.99,0.00,107,Oxygen Sensor,
APW,AP3-5,21.58,0.00,4,Oxygen Sensor,
APW,AP3-50,114.15,0.00,1,Oxygen Sensor,
APW,AP3-51,59.81,0.00,39,Oxygen Sensor,
APW,AP3-52,61.50,0.00,51,Oxygen Sensor,
APW,AP3-53,59.81,0.00,25,Oxygen Sensor,
APW,AP3-54,71.79,0.00,54,Oxygen Sensor,
APW,AP3-55,71.79,0.00,48,Oxygen Sensor,
APW,AP3-56,73.40,0.00,77,Oxygen Sensor,
APW,AP3-57,91.84,0.00,52,Oxygen Sensor,
APW,AP3-58,85.68,0.00,5,Oxygen Sensor,
APW,AP3-59,85.68,0.00,20,Oxygen Sensor,
APW,AP3-60,63.36,0.00,1,Oxygen Sensor,
APW,AP3-62,20.79,0.00,51,Oxygen Sensor,
APW,AP3-63,45.99,0.00,19,Oxygen Sensor,
APW,AP3-64,19.16,0.00,33,Oxygen Sensor,
APW,AP3-65,39.99,0.00,44,Oxygen Sensor,
APW,AP3-66,31.99,0.00,9,Oxygen Sensor,
APW,AP3-67,38.70,0.00,33,Oxygen Sensor,
APW,AP3-68,26.39,0.00,20,Oxygen Sensor,
APW,AP3-69,60.46,0.00,25,Oxygen Sensor,
APW,AP3-70,16.00,0.00,45,Oxygen Sensor,
APW,AP3-71,30.82,0.00,42,Oxigen Sensor,
APW,AP3-72,34.80,0.00,49,Oxygen Sensor,
APW,AP3-73,47.20,0.00,1,Oxygen Sensor,
APW,AP3-75,82.50,0.00,2,Oxygen Sensor,
APW,AP3-77,25.99,0.00,10,Oxygen Sensor,
APW,AP3-79,41.41,0.00,58,Oxygen Sensor,
APW,AP3-8,18.61,0.00,4,Oxygen Sensor,
APW,AP3-80,45.99,0.00,44,Oxygen Sensor,
APW,AP3-82,45.99,0.00,18,Oxygen Sensor,
APW,AP3-84,49.99,0.00,21,Oxygen Sensor,
APW,AP3-85,42.00,0.00,23,Oxygen Sensor,
APW,AP3-87,56.15,0.00,15,OXYGEN SENSOR,
APW,AP3-89,30.02,0.00,18,OXYGEN SENSOR,
APW,AP3-9,18.00,0.00,60,Oxygen Sensor,
APW,AP3-90,24.66,0.00,48,Oxygen Sensor,
APW,AP3-91,212.64,0.00,3,Oxygen Sensor,
APW,AP3-92,176.60,0.00,2,Oxygen Sensor,
APW,AP4-1,26.23,0.00,72,Oxygen Sensor,
APW,AP4-10,36.99,0.00,46,Oxygen Sensor,
APW,AP4-100,22.45,0.00,123,Oxygen Sensor,
APW,AP4-101,29.42,0.00,37,Oxygen Sensor,
APW,AP4-102,22.45,0.00,189,Oxygen Sensor,
APW,AP4-103,34.43,0.00,27,Oxygen Sensor,
APW,AP4-104,25.16,0.00,35,Oxygen Sensor,
APW,AP4-105,22.45,0.00,3,Oxygen Sensor,
APW,AP4-107,30.60,0.00,2,Oxygen Sensor,
APW,AP4-108,24.56,0.00,46,Oxygen Sensor,
APW,AP4-109,24.56,0.00,45,Oxygen Sensor,
APW,AP4-11,40.14,0.00,5,Oxygen Sensor,
APW,AP4-110,26.00,0.00,34,Oxygen Sensor,
APW,AP4-111,16.00,0.00,18,Oxygen Sensor,
APW,AP4-112,21.99,0.00,46,Oxygen Sensor,
APW,AP4-113,22.18,0.00,26,Oxygen Sensor,
APW,AP4-114,16.00,0.00,24,Oxygen Sensor,
APW,AP4-115,30.80,0.00,40,Oxygen Sensor,
APW,AP4-116,39.99,0.00,17,Oxygen Sensor,
APW,AP4-117,32.28,0.00,13,Oxygen Sensor,
APW,AP4-118,25.33,0.00,51,Oxygen Sensor,
APW,AP4-119,27.24,0.00,34,Oxygen Sensor,
APW,AP4-12,29.21,0.00,36,Oxygen Sensor,
APW,AP4-120,35.99,0.00,42,Oxygen Sensor,
APW,AP4-121,35.99,0.00,20,Oxygen Sensor,
APW,AP4-122,48.92,0.00,45,Oxygen Sensor,
APW,AP4-123,19.41,0.00,23,Oxygen Sensor,
APW,AP4-124,25.13,0.00,50,Oxygen Sensor,
APW,AP4-125,35.99,0.00,38,Oxygen Sensor,
APW,AP4-126,32.37,0.00,46,Oxygen Sensor,
APW,AP4-127,26.99,0.00,7,Oxygen Sensor,
APW,AP4-128,23.99,0.00,31,Oxygen Sensor,
APW,AP4-129,21.71,0.00,43,Oxygen Sensor,
APW,AP4-13,27.99,0.00,45,Oxygen Sensor,
APW,AP4-130,23.37,0.00,44,Oxygen Sensor,
APW,AP4-131,28.85,0.00,24,Oxygen Sensor,
APW,AP4-132,26.99,0.00,23,Oxygen Sensor,
APW,AP4-133,19.20,0.00,47,Oxygen Sensor,
APW,AP4-134,49.99,0.00,15,Oxygen Sensor,
APW,AP4-135,49.99,0.00,32,Oxygen Sensor,
APW,AP4-136,46.00,0.00,8,Oxygen Sensor,
APW,AP4-137,54.38,0.00,42,OXYGEN SENSOR,
APW,AP4-138,55.00,0.00,23,Oxygen Sensor,
APW,AP4-139,39.99,0.00,50,Oxygen Sensor,
APW,AP4-14,40.91,0.00,84,Oxygen Sensor,
APW,AP4-140,45.99,0.00,14,Oxygen Sensor,
APW,AP4-141,49.99,0.00,36,Oxygen Sensor,
APW,AP4-142,39.99,0.00,38,Oxygen Sensor,
APW,AP4-143,43.24,0.00,42,Oxygen Sensor,
APW,AP4-145,39.99,0.00,36,Oxygen Sensor,
APW,AP4-146,35.99,0.00,12,Oxygen Sensor,
APW,AP4-147,49.66,0.00,47,Oxygen Sensor,
APW,AP4-148,38.65,0.00,41,Oxygen Sensor,
APW,AP4-149,31.50,0.00,18,OXYGEN SENSOR,
APW,AP4-15,25.58,0.00,27,Oxygen Sensor,
APW,AP4-150,44.23,0.00,33,Oxygen Sensor,
APW,AP4-152,41.83,0.00,82,Oxygen Sensor,
APW,AP4-154,58.37,0.00,6,Oxygen Sensor,
APW,AP4-156,23.14,0.00,22,Oxygen Sensor,
APW,AP4-157,24.00,0.00,36,Oxygen Sensor,
APW,AP4-158,41.83,0.00,10,Oxygen Sensor,
APW,AP4-159,62.33,0.00,22,Oxygen Sensor,
APW,AP4-16,25.64,0.00,8,Oxygen Sensor,
APW,AP4-160,20.46,0.00,23,Oxygen Sensor,
APW,AP4-161,39.99,0.00,10,Oxygen Sensor,
APW,AP4-162,35.99,0.00,81,Oxygen Sensor,
APW,AP4-163,32.95,0.00,30,Oxygen Sensor,
APW,AP4-164,41.83,0.00,5,Oxygen Sensor,
APW,AP4-165,59.28,0.00,6,Oxygen Sensor,
APW,AP4-166,46.38,0.00,1,Oxygen Sensor,
APW,AP4-167,45.59,0.00,20,Oxygen Sensor,
APW,AP4-168,41.83,0.00,24,Oxygen Sensor,
APW,AP4-169,58.11,0.00,35,Oxygen Sensor,
APW,AP4-17,37.33,0.00,49,Oxygen Sensor,
APW,AP4-170,41.89,0.00,27,Oxygen Sensor,
APW,AP4-171,40.23,0.00,54,Oxygen Sensor,
APW,AP4-172,41.83,0.00,33,Oxygen Sensor,
APW,AP4-173,65.94,0.00,4,Oxygen Sensor,
APW,AP4-174,38.99,0.00,46,Oxygen Sensor,
APW,AP4-176,41.83,0.00,48,Oxygen Sensor,
APW,AP4-177,48.92,0.00,33,Oxygen Sensor,
APW,AP4-178,41.83,0.00,36,Oxygen Sensor,
APW,AP4-179,48.83,0.00,19,Oxygen Sensor,
APW,AP4-18,47.02,0.00,5,Oxygen Sensor,
APW,AP4-180,45.99,0.00,50,Oxygen Sensor,
APW,AP4-181,47.61,0.00,101,Oxygen Sensor,
APW,AP4-182,29.99,0.00,4,Oxygen Sensor,
APW,AP4-183,35.64,0.00,47,Oxygen Sensor,
APW,AP4-185,25.99,0.00,41,Oxygen Sensor,
APW,AP4-186,39.99,0.00,41,Oxygen Sensor,
APW,AP4-187,35.99,0.00,32,Oxygen Sensor,
APW,AP4-188,20.78,0.00,36,Oxygen Sensor,
APW,AP4-189,30.17,0.00,20,Oxygen Sensor,
APW,AP4-19,48.73,0.00,47,Oxygen Sensor,
APW,AP4-190,24.61,0.00,69,Oxygen Sensor,
APW,AP4-191,29.99,0.00,49,Oxygen Sensor,
APW,AP4-192,25.99,0.00,131,Oxygen Sensor,
APW,AP4-193,56.70,0.00,19,Oxygen Sensor,
APW,AP4-194,45.99,0.00,4,Oxygen Sensor,
APW,AP4-195,25.87,0.00,41,Oxygen Sensor,
APW,AP4-196,43.39,0.00,18,Oxygen Sensor,
APW,AP4-198,26.27,0.00,9,Oxygen Sensor,
APW,AP4-199,29.99,0.00,32,Oxygen Sensor,
APW,AP4-2,25.99,0.00,52,Oxygen Sensor,
APW,AP4-20,43.77,0.00,47,Oxygen Sensor,
APW,AP4-200,35.99,0.00,40,Oxygen Sensor,
APW,AP4-201,24.13,0.00,48,Oxygen Sensor,
APW,AP4-202,28.99,0.00,39,Oxygen Sensor,
APW,AP4-203,21.13,0.00,40,Oxygen Sensor,
APW,AP4-204,39.99,0.00,23,Oxygen Sensor,
APW,AP4-205,45.74,0.00,49,Oxygen Sensor,
APW,AP4-206,34.99,0.00,6,Oxygen Sensor,
APW,AP4-207,26.23,0.00,39,Oxygen Sensor,
APW,AP4-209,55.65,0.00,3,Oxygen Sensor,
APW,AP4-21,35.82,0.00,14,Oxygen Sensor,
APW,AP4-210,56.67,0.00,34,Oxygen Sensor,
APW,AP4-212,46.99,0.00,3,Oxygen Sensor,
APW,AP4-213,45.99,0.00,43,Oxygen Sensor,
APW,AP4-214,39.99,0.00,42,Oxygen Sensor,
APW,AP4-215,36.99,0.00,23,Oxygen Sensor,
APW,AP4-216,34.99,0.00,21,Oxygen Sensor,
APW,AP4-219,29.49,0.00,45,Oxygen Sensor,
APW,AP4-22,39.99,0.00,2,Oxygen Sensor,
APW,AP4-220,34.99,0.00,23,Oxygen Sensor,
APW,AP4-221,35.99,0.00,30,Oxygen Sensor,
APW,AP4-222,37.97,0.00,48,Oxygen Sensor,
APW,AP4-223,25.43,0.00,79,Oxygen Sensor,
APW,AP4-224,22.94,0.00,15,Oxygen Sensor,
APW,AP4-225,27.59,0.00,26,Oxygen Sensor,
APW,AP4-226,27.59,0.00,82,Oxygen Sensor,
APW,AP4-227,22.94,0.00,7,Oxygen Sensor,
APW,AP4-228,25.19,0.00,85,Oxygen Sensor,
APW,AP4-23,28.01,0.00,8,Oxygen Sensor,
APW,AP4-230,26.42,0.00,14,Oxygen Sensor,
APW,AP4-231,28.49,0.00,42,Oxygen Sensor,
APW,AP4-232,25.10,0.00,47,Oxygen Sensor,
APW,AP4-233,34.60,0.00,48,Oxygen Sensor,
APW,AP4-234,30.73,0.00,22,Oxygen Sensor,
APW,AP4-235,21.04,0.00,39,Oxygen Sensor,
APW,AP4-236,24.88,0.00,6,Oxygen Sensor,
APW,AP4-237,17.61,0.00,44,Oxygen Sensor,
APW,AP4-238,38.62,0.00,39,Oxygen Sensor,
APW,AP4-239,28.89,0.00,23,Oxygen Sensor,
APW,AP4-24,24.20,0.00,45,Oxygen Sensor,
APW,AP4-240,35.99,0.00,23,Oxygen Sensor,
APW,AP4-241,25.99,0.00,94,Oxygen Sensor,
APW,AP4-242,37.00,0.00,39,Oxygen Sensor,
